MONTH,DAY_OF_MONTH,FL_DATE,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,DEP_DELAY,DEP_DELAY_NEW,CANCELLED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,12,1/12/20,"Chicago, IL",IL,Illinois,"Cedar Rapids/Iowa City, IA",IA,Iowa,28,28,0,,28,0,13,0,0
1,12,1/12/20,"Chicago, IL",IL,Illinois,"Dubuque, IA",IA,Iowa,41,41,0,,28,0,31,0,13
1,20,1/20/20,"Los Angeles, CA",CA,California,"Phoenix, AZ",AZ,Arizona,28,28,0,,28,0,19,0,0
1,23,1/23/20,"Seattle, WA",WA,Washington,"Spokane, WA",WA,Washington,31,31,0,,28,0,0,0,0
1,31,1/31/20,"Seattle, WA",WA,Washington,"Eugene, OR",OR,Oregon,55,55,0,,28,0,4,0,27
1,31,1/31/20,"San Jose, CA",CA,California,"Seattle, WA",WA,Washington,34,34,0,,28,0,18,0,6
2,25,2/25/20,"Atlanta, GA",GA,Georgia,"Fort Wayne, IN",IN,Indiana,42,42,0,,28,0,0,0,0
2,25,2/25/20,"Chicago, IL",IL,Illinois,"Asheville, NC",NC,North Carolina,28,28,0,,28,0,38,0,0
2,25,2/25/20,"Riverton/Lander, WY",WY,Wyoming,"Denver, CO",CO,Colorado,28,28,0,,28,0,24,0,0
2,26,2/26/20,"Norfolk, VA",VA,Virginia,"Detroit, MI",MI,Michigan,28,28,0,,28,0,21,0,0
2,26,2/26/20,"Denver, CO",CO,Colorado,"Cincinnati, OH",KY,Kentucky,36,36,0,,28,0,0,0,0
2,26,2/26/20,"Houston, TX",TX,Texas,"Aspen, CO",CO,Colorado,28,28,0,,28,0,12,0,0
2,3,2/3/20,"San Jose, CA",CA,California,"Seattle, WA",WA,Washington,28,28,0,,28,0,25,0,0
2,5,2/5/20,"Palm Springs, CA",CA,California,"Seattle, WA",WA,Washington,37,37,0,,28,0,0,0,0
2,5,2/5/20,"San Diego, CA",CA,California,"Portland, OR",OR,Oregon,28,28,0,,28,0,12,0,0
2,5,2/5/20,"Portland, OR",OR,Oregon,"San Francisco, CA",CA,California,44,44,0,,28,0,0,0,0
2,7,2/7/20,"Wrangell, AK",AK,Alaska,"Ketchikan, AK",AK,Alaska,35,35,0,,28,0,0,0,0
2,7,2/7/20,"Seattle, WA",WA,Washington,"Kahului, HI",HI,Hawaii,28,28,0,,28,0,7,0,0
2,8,2/8/20,"Los Angeles, CA",CA,California,"San Francisco, CA",CA,California,28,28,0,,28,0,15,0,0
2,9,2/9/20,"San Francisco, CA",CA,California,"New York, NY",NY,New York,28,28,0,,28,0,21,0,0
2,13,2/13/20,"Seattle, WA",WA,Washington,"Boise, ID",ID,Idaho,46,46,0,,28,0,0,0,0
1,31,1/31/20,"Fort Myers, FL",FL,Florida,"Portland, ME",ME,Maine,63,63,0,,28,0,14,0,0
1,10,1/10/20,"Chicago, IL",IL,Illinois,"Phoenix, AZ",AZ,Arizona,39,39,0,,28,0,0,0,0
1,31,1/31/20,"Columbus, OH",OH,Ohio,"Tampa, FL",FL,Florida,31,31,0,,28,0,0,0,0
1,5,1/5/20,"Houston, TX",TX,Texas,"Denver, CO",CO,Colorado,33,33,0,,28,0,0,0,0
1,4,1/4/20,"Austin, TX",TX,Texas,"Chicago, IL",IL,Illinois,28,28,0,,28,0,36,0,0
1,12,1/12/20,"Sacramento, CA",CA,California,"Las Vegas, NV",NV,Nevada,95,95,0,,28,0,2,0,48
1,28,1/28/20,"Houston, TX",TX,Texas,"Detroit, MI",MI,Michigan,28,28,0,,28,0,20,0,0
1,6,1/6/20,"Ontario, CA",CA,California,"Salt Lake City, UT",UT,Utah,39,39,0,,28,0,0,0,0
1,7,1/7/20,"Detroit, MI",MI,Michigan,"Tampa, FL",FL,Florida,28,28,0,,28,0,4,0,0
1,16,1/16/20,"Dallas/Fort Worth, TX",TX,Texas,"Atlanta, GA",GA,Georgia,76,76,0,,28,0,54,0,0
1,16,1/16/20,"Detroit, MI",MI,Michigan,"Dallas/Fort Worth, TX",TX,Texas,71,71,0,,29,0,14,0,42
1,16,1/16/20,"Atlanta, GA",GA,Georgia,"St. Louis, MO",MO,Missouri,33,33,0,,29,0,0,0,0
1,16,1/16/20,"Atlanta, GA",GA,Georgia,"Washington, DC",VA,Virginia,29,29,0,,29,0,1,0,0
1,18,1/18/20,"Detroit, MI",MI,Michigan,"Fort Lauderdale, FL",FL,Florida,29,29,0,,29,0,31,0,0
1,18,1/18/20,"Baltimore, MD",MD,Maryland,"Salt Lake City, UT",UT,Utah,29,29,0,,29,0,6,0,0
1,19,1/19/20,"Fort Myers, FL",FL,Florida,"Minneapolis, MN",MN,Minnesota,29,29,0,,29,0,1,0,0
1,19,1/19/20,"Minneapolis, MN",MN,Minnesota,"Bozeman, MT",MT,Montana,52,52,0,,29,0,0,0,17
1,19,1/19/20,"Sioux Falls, SD",SD,South Dakota,"Atlanta, GA",GA,Georgia,29,29,0,,29,0,12,0,0
2,14,2/14/20,"Ontario, CA",CA,California,"Oakland, CA",CA,California,29,29,0,,29,0,13,0,0
2,5,2/5/20,"Las Vegas, NV",NV,Nevada,"Amarillo, TX",TX,Texas,29,29,0,,29,0,5,0,0
2,5,2/5/20,"San Jose, CA",CA,California,"San Diego, CA",CA,California,60,60,0,,29,0,0,0,26
2,6,2/6/20,"Atlanta, GA",GA,Georgia,"Washington, DC",VA,Virginia,29,29,0,,29,0,26,0,0
2,6,2/6/20,"Cleveland, OH",OH,Ohio,"St. Louis, MO",MO,Missouri,29,29,0,,29,0,11,0,0
2,6,2/6/20,"Dallas, TX",TX,Texas,"St. Louis, MO",MO,Missouri,48,48,0,,29,0,0,0,12
2,12,2/12/20,"Austin, TX",TX,Texas,"Houston, TX",TX,Texas,29,29,0,,29,0,17,0,0
2,12,2/12/20,"Nashville, TN",TN,Tennessee,"Panama City, FL",FL,Florida,68,68,0,,29,0,5,0,39
2,12,2/12/20,"Chicago, IL",IL,Illinois,"Albany, NY",NY,New York,49,49,0,,29,0,0,0,0
2,12,2/12/20,"Chicago, IL",IL,Illinois,"Kansas City, MO",MO,Missouri,29,29,0,,29,0,15,0,0
2,9,2/9/20,"Charleston, SC",SC,South Carolina,"Charlotte, NC",NC,North Carolina,37,37,0,,30,0,0,0,2
2,8,2/8/20,"Charlotte, NC",NC,North Carolina,"Grand Rapids, MI",MI,Michigan,59,59,0,,30,0,0,0,22
2,13,2/13/20,"Washington, DC",VA,Virginia,"Cleveland, OH",OH,Ohio,85,85,0,,30,0,13,0,55
2,23,2/23/20,"Washington, DC",VA,Virginia,"Chattanooga, TN",TN,Tennessee,47,47,0,,30,0,0,0,0
2,8,2/8/20,"Cincinnati, OH",KY,Kentucky,"Charlotte, NC",NC,North Carolina,58,58,0,,30,0,0,0,4
2,28,2/28/20,"Charlotte, NC",NC,North Carolina,"Fayetteville, NC",NC,North Carolina,53,53,0,,30,0,0,0,14
2,17,2/17/20,"Charlotte, NC",NC,North Carolina,"Fayetteville, AR",AR,Arkansas,75,75,0,,30,0,0,0,20
2,21,2/21/20,"Charlotte, NC",NC,North Carolina,"Tallahassee, FL",FL,Florida,70,70,0,,30,0,0,0,34
2,23,2/23/20,"Washington, DC",VA,Virginia,"Providence, RI",RI,Rhode Island,30,30,0,,30,0,5,0,0
2,26,2/26/20,"Charlotte, NC",NC,North Carolina,"Charleston/Dunbar, WV",WV,West Virginia,96,96,0,,30,0,0,0,54
2,5,2/5/20,"Charlotte, NC",NC,North Carolina,"Portland, ME",ME,Maine,45,45,0,,30,0,0,0,4
2,12,2/12/20,"Dallas/Fort Worth, TX",TX,Texas,"San Antonio, TX",TX,Texas,30,30,0,,30,0,23,0,0
2,6,2/6/20,"Chicago, IL",IL,Illinois,"Los Angeles, CA",CA,California,93,93,0,,30,33,0,0,3
2,18,2/18/20,"Dallas/Fort Worth, TX",TX,Texas,"St. Louis, MO",MO,Missouri,30,30,0,,30,0,10,0,0
1,9,1/9/20,"Knoxville, TN",TN,Tennessee,"Charlotte, NC",NC,North Carolina,107,107,0,,30,0,0,0,63
1,20,1/20/20,"Nashville, TN",TN,Tennessee,"Charlotte, NC",NC,North Carolina,58,58,0,,30,0,4,0,28
1,4,1/4/20,"Washington, DC",VA,Virginia,"Raleigh/Durham, NC",NC,North Carolina,30,30,0,,30,0,49,0,0
1,1,1/1/20,"Portland, OR",OR,Oregon,"Missoula, MT",MT,Montana,30,30,0,,30,0,0,0,0
1,25,1/25/20,"Miami, FL",FL,Florida,"Charlotte Amalie, VI",VI,U.S. Virgin Islands,30,30,0,,30,0,10,0,0
1,21,1/21/20,"Atlanta, GA",GA,Georgia,"New York, NY",NY,New York,49,49,0,,30,0,28,0,19
1,10,1/10/20,"Chicago, IL",IL,Illinois,"San Antonio, TX",TX,Texas,30,30,0,,30,0,43,0,0
1,1,1/1/20,"Portland, OR",OR,Oregon,"Las Vegas, NV",NV,Nevada,,,1,A,,,,,
1,31,1/31/20,"Dallas, TX",TX,Texas,"Houston, TX",TX,Texas,,,1,A,,,,,
1,7,1/7/20,"Hartford, CT",CT,Connecticut,"Baltimore, MD",MD,Maryland,,,1,B,,,,,
1,7,1/7/20,"Chicago, IL",IL,Illinois,"Washington, DC",VA,Virginia,,,1,B,,,,,
1,11,1/11/20,"Duluth, MN",MN,Minnesota,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,18,1/18/20,"Duluth, MN",MN,Minnesota,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,18,1/18/20,"Chicago, IL",IL,Illinois,"Duluth, MN",MN,Minnesota,,,1,B,,,,,
1,11,1/11/20,"Chicago, IL",IL,Illinois,"Cincinnati, OH",KY,Kentucky,,,1,B,,,,,
1,10,1/10/20,"Brownsville, TX",TX,Texas,"Dallas/Fort Worth, TX",TX,Texas,,,1,B,,,,,
1,27,1/27/20,"Brownsville, TX",TX,Texas,"Dallas/Fort Worth, TX",TX,Texas,,,1,B,,,,,
1,27,1/27/20,"Dallas/Fort Worth, TX",TX,Texas,"Brownsville, TX",TX,Texas,,,1,B,,,,,
1,10,1/10/20,"Brownsville, TX",TX,Texas,"Dallas/Fort Worth, TX",TX,Texas,,,1,B,,,,,
1,10,1/10/20,"Honolulu, HI",HI,Hawaii,"Kapalua, HI",HI,Hawaii,,,1,A,,,,,
1,11,1/11/20,"Honolulu, HI",HI,Hawaii,"Kapalua, HI",HI,Hawaii,,,1,A,,,,,
1,13,1/13/20,"Honolulu, HI",HI,Hawaii,"Kapalua, HI",HI,Hawaii,,,1,B,,,,,
1,15,1/15/20,"Honolulu, HI",HI,Hawaii,"Kapalua, HI",HI,Hawaii,,,1,B,,,,,
1,1,1/1/20,"Kapalua, HI",HI,Hawaii,"Honolulu, HI",HI,Hawaii,,,1,A,,,,,
1,2,1/2/20,"Kapalua, HI",HI,Hawaii,"Honolulu, HI",HI,Hawaii,,,1,A,,,,,
1,7,1/7/20,"Kapalua, HI",HI,Hawaii,"Honolulu, HI",HI,Hawaii,,,1,B,,,,,
1,8,1/8/20,"Kapalua, HI",HI,Hawaii,"Honolulu, HI",HI,Hawaii,,,1,A,,,,,
1,9,1/9/20,"Kapalua, HI",HI,Hawaii,"Honolulu, HI",HI,Hawaii,,,1,A,,,,,
1,10,1/10/20,"Kapalua, HI",HI,Hawaii,"Honolulu, HI",HI,Hawaii,,,1,A,,,,,
1,11,1/11/20,"Kapalua, HI",HI,Hawaii,"Honolulu, HI",HI,Hawaii,,,1,A,,,,,
1,13,1/13/20,"Kapalua, HI",HI,Hawaii,"Honolulu, HI",HI,Hawaii,,,1,B,,,,,
1,14,1/14/20,"Kapalua, HI",HI,Hawaii,"Honolulu, HI",HI,Hawaii,,,1,B,,,,,
1,15,1/15/20,"Kapalua, HI",HI,Hawaii,"Honolulu, HI",HI,Hawaii,,,1,B,,,,,
1,8,1/8/20,"Honolulu, HI",HI,Hawaii,"Lanai, HI",HI,Hawaii,,,1,A,,,,,
1,8,1/8/20,"Lanai, HI",HI,Hawaii,"Honolulu, HI",HI,Hawaii,,,1,A,,,,,
1,1,1/1/20,"Honolulu, HI",HI,Hawaii,"Kapalua, HI",HI,Hawaii,,,1,A,,,,,
1,2,1/2/20,"Honolulu, HI",HI,Hawaii,"Kapalua, HI",HI,Hawaii,,,1,A,,,,,
1,7,1/7/20,"Honolulu, HI",HI,Hawaii,"Kapalua, HI",HI,Hawaii,,,1,B,,,,,
1,10,1/10/20,"Dallas/Fort Worth, TX",TX,Texas,"Dayton, OH",OH,Ohio,,,1,B,,,,,
1,12,1/12/20,"Dallas/Fort Worth, TX",TX,Texas,"Dayton, OH",OH,Ohio,,,1,A,,,,,
1,11,1/11/20,"Grand Rapids, MI",MI,Michigan,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
1,12,1/12/20,"Grand Rapids, MI",MI,Michigan,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
1,11,1/11/20,"Grand Rapids, MI",MI,Michigan,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
1,18,1/18/20,"Grand Rapids, MI",MI,Michigan,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
1,2,1/2/20,"White Plains, NY",NY,New York,"Charlotte, NC",NC,North Carolina,,,1,A,,,,,
1,23,1/23/20,"Augusta, GA",GA,Georgia,"Charlotte, NC",NC,North Carolina,,,1,A,,,,,
1,18,1/18/20,"South Bend, IN",IN,Indiana,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
1,21,1/21/20,"Philadelphia, PA",PA,Pennsylvania,"Akron, OH",OH,Ohio,,,1,A,,,,,
1,12,1/12/20,"Burlington, VT",VT,Vermont,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
1,22,1/22/20,"Burlington, VT",VT,Vermont,"Charlotte, NC",NC,North Carolina,,,1,A,,,,,
1,17,1/17/20,"Charlotte, NC",NC,North Carolina,"South Bend, IN",IN,Indiana,,,1,B,,,,,
1,2,1/2/20,"New York, NY",NY,New York,"Pittsburgh, PA",PA,Pennsylvania,,,1,A,,,,,
1,5,1/5/20,"New York, NY",NY,New York,"Pittsburgh, PA",PA,Pennsylvania,,,1,A,,,,,
1,16,1/16/20,"New York, NY",NY,New York,"Pittsburgh, PA",PA,Pennsylvania,,,1,C,,,,,
1,16,1/16/20,"Pittsburgh, PA",PA,Pennsylvania,"New York, NY",NY,New York,,,1,C,,,,,
1,11,1/11/20,"Philadelphia, PA",PA,Pennsylvania,"Grand Rapids, MI",MI,Michigan,,,1,B,,,,,
1,18,1/18/20,"Philadelphia, PA",PA,Pennsylvania,"Grand Rapids, MI",MI,Michigan,,,1,B,,,,,
1,4,1/4/20,"Seattle, WA",WA,Washington,"Portland, OR",OR,Oregon,,,1,A,,,,,
1,4,1/4/20,"Medford, OR",OR,Oregon,"Portland, OR",OR,Oregon,,,1,A,,,,,
1,4,1/4/20,"Sun Valley/Hailey/Ketchum, ID",ID,Idaho,"Seattle, WA",WA,Washington,,,1,C,,,,,
1,4,1/4/20,"Missoula, MT",MT,Montana,"Portland, OR",OR,Oregon,,,1,B,,,,,
1,4,1/4/20,"Portland, OR",OR,Oregon,"Seattle, WA",WA,Washington,,,1,A,,,,,
1,5,1/5/20,"Dallas, TX",TX,Texas,"Seattle, WA",WA,Washington,,,1,A,,,,,
1,5,1/5/20,"Phoenix, AZ",AZ,Arizona,"Everett, WA",WA,Washington,,,1,A,,,,,
1,5,1/5/20,"Everett, WA",WA,Washington,"Phoenix, AZ",AZ,Arizona,,,1,A,,,,,
1,5,1/5/20,"Everett, WA",WA,Washington,"Los Angeles, CA",CA,California,,,1,A,,,,,
1,6,1/6/20,"Seattle, WA",WA,Washington,"Spokane, WA",WA,Washington,,,1,B,,,,,
1,6,1/6/20,"Spokane, WA",WA,Washington,"Seattle, WA",WA,Washington,,,1,A,,,,,
1,6,1/6/20,"Portland, OR",OR,Oregon,"Seattle, WA",WA,Washington,,,1,C,,,,,
1,7,1/7/20,"Seattle, WA",WA,Washington,"Portland, OR",OR,Oregon,,,1,A,,,,,
1,10,1/10/20,"Pullman, WA",WA,Washington,"Seattle, WA",WA,Washington,,,1,A,,,,,
1,10,1/10/20,"Seattle, WA",WA,Washington,"Boise, ID",ID,Idaho,,,1,A,,,,,
1,10,1/10/20,"Seattle, WA",WA,Washington,"Portland, OR",OR,Oregon,,,1,B,,,,,
1,10,1/10/20,"Reno, NV",NV,Nevada,"Seattle, WA",WA,Washington,,,1,A,,,,,
1,10,1/10/20,"Seattle, WA",WA,Washington,"Reno, NV",NV,Nevada,,,1,B,,,,,
1,10,1/10/20,"Seattle, WA",WA,Washington,"Eugene, OR",OR,Oregon,,,1,A,,,,,
1,10,1/10/20,"Seattle, WA",WA,Washington,"Pasco/Kennewick/Richland, WA",WA,Washington,,,1,B,,,,,
1,10,1/10/20,"Portland, OR",OR,Oregon,"Seattle, WA",WA,Washington,,,1,A,,,,,
1,10,1/10/20,"Seattle, WA",WA,Washington,"Spokane, WA",WA,Washington,,,1,B,,,,,
1,12,1/12/20,"Seattle, WA",WA,Washington,"Reno, NV",NV,Nevada,,,1,A,,,,,
1,12,1/12/20,"Seattle, WA",WA,Washington,"Kalispell, MT",MT,Montana,,,1,A,,,,,
1,12,1/12/20,"Seattle, WA",WA,Washington,"Eugene, OR",OR,Oregon,,,1,A,,,,,
1,12,1/12/20,"Seattle, WA",WA,Washington,"Pasco/Kennewick/Richland, WA",WA,Washington,,,1,A,,,,,
1,12,1/12/20,"Seattle, WA",WA,Washington,"Spokane, WA",WA,Washington,,,1,A,,,,,
1,12,1/12/20,"Sun Valley/Hailey/Ketchum, ID",ID,Idaho,"Seattle, WA",WA,Washington,,,1,B,,,,,
1,12,1/12/20,"Spokane, WA",WA,Washington,"Portland, OR",OR,Oregon,,,1,A,,,,,
1,12,1/12/20,"Reno, NV",NV,Nevada,"Seattle, WA",WA,Washington,,,1,A,,,,,
1,12,1/12/20,"Seattle, WA",WA,Washington,"Pullman, WA",WA,Washington,,,1,A,,,,,
1,12,1/12/20,"Seattle, WA",WA,Washington,"Bellingham, WA",WA,Washington,,,1,A,,,,,
1,12,1/12/20,"Seattle, WA",WA,Washington,"Portland, OR",OR,Oregon,,,1,A,,,,,
1,14,1/14/20,"Everett, WA",WA,Washington,"San Diego, CA",CA,California,,,1,B,,,,,
1,14,1/14/20,"Boise, ID",ID,Idaho,"Seattle, WA",WA,Washington,,,1,A,,,,,
1,14,1/14/20,"San Jose, CA",CA,California,"Everett, WA",WA,Washington,,,1,B,,,,,
1,14,1/14/20,"Everett, WA",WA,Washington,"San Jose, CA",CA,California,,,1,B,,,,,
1,14,1/14/20,"Spokane, WA",WA,Washington,"Portland, OR",OR,Oregon,,,1,A,,,,,
1,14,1/14/20,"San Francisco, CA",CA,California,"Everett, WA",WA,Washington,,,1,B,,,,,
1,14,1/14/20,"Everett, WA",WA,Washington,"San Francisco, CA",CA,California,,,1,B,,,,,
1,14,1/14/20,"San Diego, CA",CA,California,"San Jose, CA",CA,California,,,1,C,,,,,
1,14,1/14/20,"Seattle, WA",WA,Washington,"Medford, OR",OR,Oregon,,,1,A,,,,,
1,31,1/31/20,"Pasco/Kennewick/Richland, WA",WA,Washington,"Seattle, WA",WA,Washington,,,1,C,,,,,
1,31,1/31/20,"Wenatchee, WA",WA,Washington,"Seattle, WA",WA,Washington,,,1,B,,,,,
1,31,1/31/20,"Seattle, WA",WA,Washington,"Bend/Redmond, OR",OR,Oregon,,,1,C,,,,,
1,31,1/31/20,"Yakima, WA",WA,Washington,"Seattle, WA",WA,Washington,,,1,C,,,,,
1,31,1/31/20,"Seattle, WA",WA,Washington,"Portland, OR",OR,Oregon,,,1,C,,,,,
1,31,1/31/20,"Seattle, WA",WA,Washington,"Eugene, OR",OR,Oregon,,,1,A,,,,,
1,31,1/31/20,"Great Falls, MT",MT,Montana,"Seattle, WA",WA,Washington,,,1,C,,,,,
1,31,1/31/20,"Seattle, WA",WA,Washington,"Great Falls, MT",MT,Montana,,,1,C,,,,,
1,31,1/31/20,"Seattle, WA",WA,Washington,"Pasco/Kennewick/Richland, WA",WA,Washington,,,1,C,,,,,
1,31,1/31/20,"Seattle, WA",WA,Washington,"Pasco/Kennewick/Richland, WA",WA,Washington,,,1,A,,,,,
1,31,1/31/20,"Eugene, OR",OR,Oregon,"Seattle, WA",WA,Washington,,,1,A,,,,,
1,31,1/31/20,"Bend/Redmond, OR",OR,Oregon,"Seattle, WA",WA,Washington,,,1,C,,,,,
1,31,1/31/20,"Portland, OR",OR,Oregon,"Seattle, WA",WA,Washington,,,1,C,,,,,
1,10,1/10/20,"San Francisco, CA",CA,California,"Dallas/Fort Worth, TX",TX,Texas,,,1,B,,,,,
1,11,1/11/20,"Miami, FL",FL,Florida,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,10,1/10/20,"Los Angeles, CA",CA,California,"Dallas/Fort Worth, TX",TX,Texas,,,1,B,,,,,
1,17,1/17/20,"Las Vegas, NV",NV,Nevada,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,27,1/27/20,"Dallas/Fort Worth, TX",TX,Texas,"Burbank, CA",CA,California,,,1,C,,,,,
1,11,1/11/20,"San Francisco, CA",CA,California,"Dallas/Fort Worth, TX",TX,Texas,,,1,B,,,,,
1,10,1/10/20,"Dallas/Fort Worth, TX",TX,Texas,"Mission/McAllen/Edinburg, TX",TX,Texas,,,1,B,,,,,
1,2,1/2/20,"Chicago, IL",IL,Illinois,"Phoenix, AZ",AZ,Arizona,,,1,A,,,,,
1,17,1/17/20,"Pittsburgh, PA",PA,Pennsylvania,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,25,1/25/20,"Grand Rapids, MI",MI,Michigan,"Tampa, FL",FL,Florida,,,1,A,,,,,
1,25,1/25/20,"Tampa, FL",FL,Florida,"San Juan, PR",PR,Puerto Rico,,,1,A,,,,,
1,25,1/25/20,"San Juan, PR",PR,Puerto Rico,"Philadelphia, PA",PA,Pennsylvania,,,1,A,,,,,
1,25,1/25/20,"Minneapolis, MN",MN,Minnesota,"Tampa, FL",FL,Florida,-14,0,1,A,,,,,
1,27,1/27/20,"Santa Ana, CA",CA,California,"Las Vegas, NV",NV,Nevada,,,1,B,,,,,
1,29,1/29/20,"St. Louis, MO",MO,Missouri,"Las Vegas, NV",NV,Nevada,14,14,1,A,,,,,
1,17,1/17/20,"Fort Lauderdale, FL",FL,Florida,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,18,1/18/20,"Chicago, IL",IL,Illinois,"Fort Lauderdale, FL",FL,Florida,,,1,B,,,,,
1,18,1/18/20,"Chicago, IL",IL,Illinois,"Fort Lauderdale, FL",FL,Florida,,,1,B,,,,,
1,17,1/17/20,"Fort Lauderdale, FL",FL,Florida,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,11,1/11/20,"Atlanta, GA",GA,Georgia,"Fort Lauderdale, FL",FL,Florida,,,1,B,,,,,
1,18,1/18/20,"Detroit, MI",MI,Michigan,"Las Vegas, NV",NV,Nevada,,,1,B,,,,,
1,10,1/10/20,"Atlanta, GA",GA,Georgia,"Dallas/Fort Worth, TX",TX,Texas,10,10,1,B,,,,,
1,11,1/11/20,"Dallas/Fort Worth, TX",TX,Texas,"Atlanta, GA",GA,Georgia,,,1,B,,,,,
1,17,1/17/20,"Chicago, IL",IL,Illinois,"Phoenix, AZ",AZ,Arizona,59,59,1,B,,,,,
1,17,1/17/20,"Phoenix, AZ",AZ,Arizona,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,11,1/11/20,"Jacksonville, FL",FL,Florida,"Chicago, IL",IL,Illinois,,,1,C,,,,,
1,11,1/11/20,"Fort Myers, FL",FL,Florida,"Chicago, IL",IL,Illinois,,,1,C,,,,,
1,27,1/27/20,"Aspen, CO",CO,Colorado,"Houston, TX",TX,Texas,,,1,B,,,,,
1,27,1/27/20,"Aspen, CO",CO,Colorado,"Denver, CO",CO,Colorado,,,1,B,,,,,
1,27,1/27/20,"Los Angeles, CA",CA,California,"Aspen, CO",CO,Colorado,,,1,B,,,,,
1,28,1/28/20,"Los Angeles, CA",CA,California,"Spokane, WA",WA,Washington,,,1,B,,,,,
1,28,1/28/20,"San Francisco, CA",CA,California,"Santa Ana, CA",CA,California,,,1,C,,,,,
1,28,1/28/20,"Sun Valley/Hailey/Ketchum, ID",ID,Idaho,"Salt Lake City, UT",UT,Utah,,,1,A,,,,,
1,14,1/14/20,"Chicago, IL",IL,Illinois,"Cape Girardeau, MO",MO,Missouri,,,1,B,,,,,
1,14,1/14/20,"Salina, KS",KS,Kansas,"Hays, KS",KS,Kansas,,,1,B,,,,,
1,14,1/14/20,"Hays, KS",KS,Kansas,"Salina, KS",KS,Kansas,,,1,B,,,,,
1,18,1/18/20,"Reno, NV",NV,Nevada,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,18,1/18/20,"Duluth, MN",MN,Minnesota,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,5,1/5/20,"Denver, CO",CO,Colorado,"San Francisco, CA",CA,California,,,1,A,,,,,
1,4,1/4/20,"Denver, CO",CO,Colorado,"San Francisco, CA",CA,California,,,1,A,,,,,
1,4,1/4/20,"Washington, DC",VA,Virginia,"San Diego, CA",CA,California,,,1,A,,,,,
1,3,1/3/20,"Los Angeles, CA",CA,California,"Houston, TX",TX,Texas,,,1,A,,,,,
1,3,1/3/20,"Houston, TX",TX,Texas,"Los Angeles, CA",CA,California,,,1,A,,,,,
1,3,1/3/20,"San Juan, PR",PR,Puerto Rico,"Newark, NJ",NJ,New Jersey,,,1,A,,,,,
1,3,1/3/20,"Denver, CO",CO,Colorado,"Houston, TX",TX,Texas,,,1,A,,,,,
1,2,1/2/20,"New York, NY",NY,New York,"Chicago, IL",IL,Illinois,,,1,A,,,,,
1,2,1/2/20,"Chicago, IL",IL,Illinois,"New York, NY",NY,New York,,,1,A,,,,,
1,2,1/2/20,"Denver, CO",CO,Colorado,"San Francisco, CA",CA,California,,,1,A,,,,,
1,2,1/2/20,"Atlanta, GA",GA,Georgia,"Houston, TX",TX,Texas,,,1,A,,,,,
1,1,1/1/20,"Minneapolis, MN",MN,Minnesota,"Chicago, IL",IL,Illinois,,,1,A,,,,,
1,17,1/17/20,"Minneapolis, MN",MN,Minnesota,"New York, NY",NY,New York,,,1,B,,,,,
1,10,1/10/20,"Kansas City, MO",MO,Missouri,"Washington, DC",VA,Virginia,,,1,B,,,,,
1,16,1/16/20,"New York, NY",NY,New York,"Pittsburgh, PA",PA,Pennsylvania,,,1,C,,,,,
1,17,1/17/20,"Minneapolis, MN",MN,Minnesota,"Washington, DC",VA,Virginia,,,1,B,,,,,
1,10,1/10/20,"Kansas City, MO",MO,Missouri,"Miami, FL",FL,Florida,,,1,B,,,,,
1,10,1/10/20,"Miami, FL",FL,Florida,"Kansas City, MO",MO,Missouri,-6,0,1,B,,,,,
1,16,1/16/20,"New York, NY",NY,New York,"Raleigh/Durham, NC",NC,North Carolina,,,1,C,,,,,
1,16,1/16/20,"Raleigh/Durham, NC",NC,North Carolina,"New York, NY",NY,New York,,,1,C,,,,,
1,13,1/13/20,"Charlotte, NC",NC,North Carolina,"New Orleans, LA",LA,Louisiana,-6,0,1,B,,,,,
1,13,1/13/20,"Hilton Head, SC",SC,South Carolina,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
1,14,1/14/20,"Hilton Head, SC",SC,South Carolina,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
